train: n=512 dim=52 alpha_eff=3.91e-04 lam=0.7 eps 0.15->0.02
start eval: 97.5% vs random
  [C-selfplay] game 19100/30000 (total 89100)
  [C-selfplay] game 19125/30000 (total 89125)
  [C-selfplay] game 19150/30000 (total 89150)
  [C-selfplay] game 19175/30000 (total 89175)
  [C-selfplay] game 19200/30000 (total 89200)
  [C-selfplay] game 19225/30000 (total 89225)
  [C-selfplay] game 19250/30000 (total 89250)
  [C-selfplay] game 19275/30000 (total 89275)
  [C-selfplay] game 19300/30000 (total 89300)
  [C-selfplay] game 19325/30000 (total 89325)
  [C-selfplay] game 19350/30000 (total 89350)
  [C-selfplay] game 19375/30000 (total 89375)
  [C-selfplay] game 19400/30000 (total 89400)
  [C-selfplay] game 19425/30000 (total 89425)
  [C-selfplay] game 19450/30000 (total 89450)
  [C-selfplay] game 19475/30000 (total 89475)
  [C-selfplay] game 19500/30000 (total 89500)
  [C-selfplay] game 19525/30000 (total 89525)
  [C-selfplay] game 19550/30000 (total 89550)
  [C-selfplay] game 19575/30000 (total 89575)
  [C-selfplay] game 19600/30000 (total 89600)
  [C-selfplay] game 19625/30000 (total 89625)
  [C-selfplay] game 19650/30000 (total 89650)
  [C-selfplay] game 19675/30000 (total 89675)
  [C-selfplay] game 19700/30000 (total 89700)
  [C-selfplay] game 19725/30000 (total 89725)
  [C-selfplay] game 19750/30000 (total 89750)
  [C-selfplay] game 19775/30000 (total 89775)
  [C-selfplay] game 19800/30000 (total 89800)
  [C-selfplay] game 19825/30000 (total 89825)
  [C-selfplay] game 19850/30000 (total 89850)
  [C-selfplay] game 19875/30000 (total 89875)
  [C-selfplay] game 19900/30000 (total 89900)
  [C-selfplay] game 19925/30000 (total 89925)
  [C-selfplay] game 19950/30000 (total 89950)
  [C-selfplay] game 19975/30000 (total 89975)
  [C-selfplay] game 20000/30000 (total 90000)
  eval@90000: 100.0% vs random
  [C-selfplay] game 20025/30000 (total 90025)
  [C-selfplay] game 20050/30000 (total 90050)
  [C-selfplay] game 20075/30000 (total 90075)
  [C-selfplay] game 20100/30000 (total 90100)
  [C-selfplay] game 20125/30000 (total 90125)
  [C-selfplay] game 20150/30000 (total 90150)
  [C-selfplay] game 20175/30000 (total 90175)
  [C-selfplay] game 20200/30000 (total 90200)
  [C-selfplay] game 20225/30000 (total 90225)
  [C-selfplay] game 20250/30000 (total 90250)
  [C-selfplay] game 20275/30000 (total 90275)
  [C-selfplay] game 20300/30000 (total 90300)
  [C-selfplay] game 20325/30000 (total 90325)
  [C-selfplay] game 20350/30000 (total 90350)
  [C-selfplay] game 20375/30000 (total 90375)
  [C-selfplay] game 20400/30000 (total 90400)
  [C-selfplay] game 20425/30000 (total 90425)
  [C-selfplay] game 20450/30000 (total 90450)
  [C-selfplay] game 20475/30000 (total 90475)
  [C-selfplay] game 20500/30000 (total 90500)
  [C-selfplay] game 20525/30000 (total 90525)
  [C-selfplay] game 20550/30000 (total 90550)
  [C-selfplay] game 20575/30000 (total 90575)
  [C-selfplay] game 20600/30000 (total 90600)
  [C-selfplay] game 20625/30000 (total 90625)
  [C-selfplay] game 20650/30000 (total 90650)
  [C-selfplay] game 20675/30000 (total 90675)
  [C-selfplay] game 20700/30000 (total 90700)
  [C-selfplay] game 20725/30000 (total 90725)
  [C-selfplay] game 20750/30000 (total 90750)
  [C-selfplay] game 20775/30000 (total 90775)
  [C-selfplay] game 20800/30000 (total 90800)
  [C-selfplay] game 20825/30000 (total 90825)
  [C-selfplay] game 20850/30000 (total 90850)
  [C-selfplay] game 20875/30000 (total 90875)
  [C-selfplay] game 20900/30000 (total 90900)
  [C-selfplay] game 20925/30000 (total 90925)
  [C-selfplay] game 20950/30000 (total 90950)
  [C-selfplay] game 20975/30000 (total 90975)
  [C-selfplay] game 21000/30000 (total 91000)
  [C-selfplay] game 21025/30000 (total 91025)
  [C-selfplay] game 21050/30000 (total 91050)
  [C-selfplay] game 21075/30000 (total 91075)
  [C-selfplay] game 21100/30000 (total 91100)
  [C-selfplay] game 21125/30000 (total 91125)
  [C-selfplay] game 21150/30000 (total 91150)
  [C-selfplay] game 21175/30000 (total 91175)
  [C-selfplay] game 21200/30000 (total 91200)
  [C-selfplay] game 21225/30000 (total 91225)
  [C-selfplay] game 21250/30000 (total 91250)
  [C-selfplay] game 21275/30000 (total 91275)
  [C-selfplay] game 21300/30000 (total 91300)
  [C-selfplay] game 21325/30000 (total 91325)
  [C-selfplay] game 21350/30000 (total 91350)
  [C-selfplay] game 21375/30000 (total 91375)
  [C-selfplay] game 21400/30000 (total 91400)
  [C-selfplay] game 21425/30000 (total 91425)
  [C-selfplay] game 21450/30000 (total 91450)
  [C-selfplay] game 21475/30000 (total 91475)
  [C-selfplay] game 21500/30000 (total 91500)
  [C-selfplay] game 21525/30000 (total 91525)
  [C-selfplay] game 21550/30000 (total 91550)
  [C-selfplay] game 21575/30000 (total 91575)
  [C-selfplay] game 21600/30000 (total 91600)
  [C-selfplay] game 21625/30000 (total 91625)
  [C-selfplay] game 21650/30000 (total 91650)
  [C-selfplay] game 21675/30000 (total 91675)
  [C-selfplay] game 21700/30000 (total 91700)
  [C-selfplay] game 21725/30000 (total 91725)
  [C-selfplay] game 21750/30000 (total 91750)
  [C-selfplay] game 21775/30000 (total 91775)
  [C-selfplay] game 21800/30000 (total 91800)
  [C-selfplay] game 21825/30000 (total 91825)
  [C-selfplay] game 21850/30000 (total 91850)
  [C-selfplay] game 21875/30000 (total 91875)
  [C-selfplay] game 21900/30000 (total 91900)
  [C-selfplay] game 21925/30000 (total 91925)
  [C-selfplay] game 21950/30000 (total 91950)
  [C-selfplay] game 21975/30000 (total 91975)
  [C-selfplay] game 22000/30000 (total 92000)
  eval@92000: 97.5% vs random
  [C-selfplay] game 22025/30000 (total 92025)
  [C-selfplay] game 22050/30000 (total 92050)
  [C-selfplay] game 22075/30000 (total 92075)
  [C-selfplay] game 22100/30000 (total 92100)
  [C-selfplay] game 22125/30000 (total 92125)
  [C-selfplay] game 22150/30000 (total 92150)
  [C-selfplay] game 22175/30000 (total 92175)
  [C-selfplay] game 22200/30000 (total 92200)
  [C-selfplay] game 22225/30000 (total 92225)
  [C-selfplay] game 22250/30000 (total 92250)
  [C-selfplay] game 22275/30000 (total 92275)
  [C-selfplay] game 22300/30000 (total 92300)
  [C-selfplay] game 22325/30000 (total 92325)
  [C-selfplay] game 22350/30000 (total 92350)
  [C-selfplay] game 22375/30000 (total 92375)
  [C-selfplay] game 22400/30000 (total 92400)
  [C-selfplay] game 22425/30000 (total 92425)
  [C-selfplay] game 22450/30000 (total 92450)
  [C-selfplay] game 22475/30000 (total 92475)
  [C-selfplay] game 22500/30000 (total 92500)
  [C-selfplay] game 22525/30000 (total 92525)
  [C-selfplay] game 22550/30000 (total 92550)
  [C-selfplay] game 22575/30000 (total 92575)
  [C-selfplay] game 22600/30000 (total 92600)
  [C-selfplay] game 22625/30000 (total 92625)
  [C-selfplay] game 22650/30000 (total 92650)
  [C-selfplay] game 22675/30000 (total 92675)
  [C-selfplay] game 22700/30000 (total 92700)
  [C-selfplay] game 22725/30000 (total 92725)
  [C-selfplay] game 22750/30000 (total 92750)
  [C-selfplay] game 22775/30000 (total 92775)
  [C-selfplay] game 22800/30000 (total 92800)
  [C-selfplay] game 22825/30000 (total 92825)
  [C-selfplay] game 22850/30000 (total 92850)
  [C-selfplay] game 22875/30000 (total 92875)
  [C-selfplay] game 22900/30000 (total 92900)
  [C-selfplay] game 22925/30000 (total 92925)
  [C-selfplay] game 22950/30000 (total 92950)
  [C-selfplay] game 22975/30000 (total 92975)
  [C-selfplay] game 23000/30000 (total 93000)
  [C-selfplay] game 23025/30000 (total 93025)
  [C-selfplay] game 23050/30000 (total 93050)
  [C-selfplay] game 23075/30000 (total 93075)
  [C-selfplay] game 23100/30000 (total 93100)
  [C-selfplay] game 23125/30000 (total 93125)
  [C-selfplay] game 23150/30000 (total 93150)
  [C-selfplay] game 23175/30000 (total 93175)
  [C-selfplay] game 23200/30000 (total 93200)
  [C-selfplay] game 23225/30000 (total 93225)
  [C-selfplay] game 23250/30000 (total 93250)
  [C-selfplay] game 23275/30000 (total 93275)
  [C-selfplay] game 23300/30000 (total 93300)
  [C-selfplay] game 23325/30000 (total 93325)
  [C-selfplay] game 23350/30000 (total 93350)
  [C-selfplay] game 23375/30000 (total 93375)
  [C-selfplay] game 23400/30000 (total 93400)
  [C-selfplay] game 23425/30000 (total 93425)
  [C-selfplay] game 23450/30000 (total 93450)
  [C-selfplay] game 23475/30000 (total 93475)
  [C-selfplay] game 23500/30000 (total 93500)
  [C-selfplay] game 23525/30000 (total 93525)
  [C-selfplay] game 23550/30000 (total 93550)
  [C-selfplay] game 23575/30000 (total 93575)
  [C-selfplay] game 23600/30000 (total 93600)
  [C-selfplay] game 23625/30000 (total 93625)
  [C-selfplay] game 23650/30000 (total 93650)
  [C-selfplay] game 23675/30000 (total 93675)
  [C-selfplay] game 23700/30000 (total 93700)
  [C-selfplay] game 23725/30000 (total 93725)
  [C-selfplay] game 23750/30000 (total 93750)
  [C-selfplay] game 23775/30000 (total 93775)
  [C-selfplay] game 23800/30000 (total 93800)
  [C-selfplay] game 23825/30000 (total 93825)
  [C-selfplay] game 23850/30000 (total 93850)
  [C-selfplay] game 23875/30000 (total 93875)
  [C-selfplay] game 23900/30000 (total 93900)
  [C-selfplay] game 23925/30000 (total 93925)
  [C-selfplay] game 23950/30000 (total 93950)
  [C-selfplay] game 23975/30000 (total 93975)
  [C-selfplay] game 24000/30000 (total 94000)
  eval@94000: 97.5% vs random
  [C-selfplay] game 24025/30000 (total 94025)
  [C-selfplay] game 24050/30000 (total 94050)
  [C-selfplay] game 24075/30000 (total 94075)
  [C-selfplay] game 24100/30000 (total 94100)
  [C-selfplay] game 24125/30000 (total 94125)
  [C-selfplay] game 24150/30000 (total 94150)
  [C-selfplay] game 24175/30000 (total 94175)
  [C-selfplay] game 24200/30000 (total 94200)
  [C-selfplay] game 24225/30000 (total 94225)
  [C-selfplay] game 24250/30000 (total 94250)
  [C-selfplay] game 24275/30000 (total 94275)
  [C-selfplay] game 24300/30000 (total 94300)
  [C-selfplay] game 24325/30000 (total 94325)
  [C-selfplay] game 24350/30000 (total 94350)
  [C-selfplay] game 24375/30000 (total 94375)
  [C-selfplay] game 24400/30000 (total 94400)
  [C-selfplay] game 24425/30000 (total 94425)
  [C-selfplay] game 24450/30000 (total 94450)
  [C-selfplay] game 24475/30000 (total 94475)
  [C-selfplay] game 24500/30000 (total 94500)
  [C-selfplay] game 24525/30000 (total 94525)
  [C-selfplay] game 24550/30000 (total 94550)
  [C-selfplay] game 24575/30000 (total 94575)
  [C-selfplay] game 24600/30000 (total 94600)
  [C-selfplay] game 24625/30000 (total 94625)
  [C-selfplay] game 24650/30000 (total 94650)
  [C-selfplay] game 24675/30000 (total 94675)
  [C-selfplay] game 24700/30000 (total 94700)
  [C-selfplay] game 24725/30000 (total 94725)
  [C-selfplay] game 24750/30000 (total 94750)
  [C-selfplay] game 24775/30000 (total 94775)
  [C-selfplay] game 24800/30000 (total 94800)
  [C-selfplay] game 24825/30000 (total 94825)
  [C-selfplay] game 24850/30000 (total 94850)
  [C-selfplay] game 24875/30000 (total 94875)
  [C-selfplay] game 24900/30000 (total 94900)
  [C-selfplay] game 24925/30000 (total 94925)
  [C-selfplay] game 24950/30000 (total 94950)
  [C-selfplay] game 24975/30000 (total 94975)
  [C-selfplay] game 25000/30000 (total 95000)
  [C-selfplay] game 25025/30000 (total 95025)
  [C-selfplay] game 25050/30000 (total 95050)
  [C-selfplay] game 25075/30000 (total 95075)
  [C-selfplay] game 25100/30000 (total 95100)
  [C-selfplay] game 25125/30000 (total 95125)
  [C-selfplay] game 25150/30000 (total 95150)
  [C-selfplay] game 25175/30000 (total 95175)
  [C-selfplay] game 25200/30000 (total 95200)
  [C-selfplay] game 25225/30000 (total 95225)
  [C-selfplay] game 25250/30000 (total 95250)
  [C-selfplay] game 25275/30000 (total 95275)
  [C-selfplay] game 25300/30000 (total 95300)
  [C-selfplay] game 25325/30000 (total 95325)
  [C-selfplay] game 25350/30000 (total 95350)
  [C-selfplay] game 25375/30000 (total 95375)
  [C-selfplay] game 25400/30000 (total 95400)
  [C-selfplay] game 25425/30000 (total 95425)
  [C-selfplay] game 25450/30000 (total 95450)
  [C-selfplay] game 25475/30000 (total 95475)
  [C-selfplay] game 25500/30000 (total 95500)
  [C-selfplay] game 25525/30000 (total 95525)
  [C-selfplay] game 25550/30000 (total 95550)
  [C-selfplay] game 25575/30000 (total 95575)
  [C-selfplay] game 25600/30000 (total 95600)
  [C-selfplay] game 25625/30000 (total 95625)
  [C-selfplay] game 25650/30000 (total 95650)
  [C-selfplay] game 25675/30000 (total 95675)
  [C-selfplay] game 25700/30000 (total 95700)
  [C-selfplay] game 25725/30000 (total 95725)
  [C-selfplay] game 25750/30000 (total 95750)
  [C-selfplay] game 25775/30000 (total 95775)
  [C-selfplay] game 25800/30000 (total 95800)
  [C-selfplay] game 25825/30000 (total 95825)
  [C-selfplay] game 25850/30000 (total 95850)
  [C-selfplay] game 25875/30000 (total 95875)
  [C-selfplay] game 25900/30000 (total 95900)
  [C-selfplay] game 25925/30000 (total 95925)
  [C-selfplay] game 25950/30000 (total 95950)
  [C-selfplay] game 25975/30000 (total 95975)
  [C-selfplay] game 26000/30000 (total 96000)
  eval@96000: 97.5% vs random
  [C-selfplay] game 26025/30000 (total 96025)
  [C-selfplay] game 26050/30000 (total 96050)
  [C-selfplay] game 26075/30000 (total 96075)
  [C-selfplay] game 26100/30000 (total 96100)
  [C-selfplay] game 26125/30000 (total 96125)
  [C-selfplay] game 26150/30000 (total 96150)
  [C-selfplay] game 26175/30000 (total 96175)
  [C-selfplay] game 26200/30000 (total 96200)
  [C-selfplay] game 26225/30000 (total 96225)
  [C-selfplay] game 26250/30000 (total 96250)
  [C-selfplay] game 26275/30000 (total 96275)
  [C-selfplay] game 26300/30000 (total 96300)
  [C-selfplay] game 26325/30000 (total 96325)
  [C-selfplay] game 26350/30000 (total 96350)
  [C-selfplay] game 26375/30000 (total 96375)
  [C-selfplay] game 26400/30000 (total 96400)
  [C-selfplay] game 26425/30000 (total 96425)
  [C-selfplay] game 26450/30000 (total 96450)
  [C-selfplay] game 26475/30000 (total 96475)
  [C-selfplay] game 26500/30000 (total 96500)
  [C-selfplay] game 26525/30000 (total 96525)
  [C-selfplay] game 26550/30000 (total 96550)
  [C-selfplay] game 26575/30000 (total 96575)
  [C-selfplay] game 26600/30000 (total 96600)
  [C-selfplay] game 26625/30000 (total 96625)
  [C-selfplay] game 26650/30000 (total 96650)
  [C-selfplay] game 26675/30000 (total 96675)
  [C-selfplay] game 26700/30000 (total 96700)
  [C-selfplay] game 26725/30000 (total 96725)
  [C-selfplay] game 26750/30000 (total 96750)
  [C-selfplay] game 26775/30000 (total 96775)
  [C-selfplay] game 26800/30000 (total 96800)
  [C-selfplay] game 26825/30000 (total 96825)
  [C-selfplay] game 26850/30000 (total 96850)
  [C-selfplay] game 26875/30000 (total 96875)
  [C-selfplay] game 26900/30000 (total 96900)
  [C-selfplay] game 26925/30000 (total 96925)
  [C-selfplay] game 26950/30000 (total 96950)
  [C-selfplay] game 26975/30000 (total 96975)
  [C-selfplay] game 27000/30000 (total 97000)
  [C-selfplay] game 27025/30000 (total 97025)
  [C-selfplay] game 27050/30000 (total 97050)
  [C-selfplay] game 27075/30000 (total 97075)
  [C-selfplay] game 27100/30000 (total 97100)
  [C-selfplay] game 27125/30000 (total 97125)
  [C-selfplay] game 27150/30000 (total 97150)
  [C-selfplay] game 27175/30000 (total 97175)
  [C-selfplay] game 27200/30000 (total 97200)
  [C-selfplay] game 27225/30000 (total 97225)
  [C-selfplay] game 27250/30000 (total 97250)
  [C-selfplay] game 27275/30000 (total 97275)
  [C-selfplay] game 27300/30000 (total 97300)
  [C-selfplay] game 27325/30000 (total 97325)
  [C-selfplay] game 27350/30000 (total 97350)
  [C-selfplay] game 27375/30000 (total 97375)
  [C-selfplay] game 27400/30000 (total 97400)
  [C-selfplay] game 27425/30000 (total 97425)
  [C-selfplay] game 27450/30000 (total 97450)
  [C-selfplay] game 27475/30000 (total 97475)
  [C-selfplay] game 27500/30000 (total 97500)
  [C-selfplay] game 27525/30000 (total 97525)
  [C-selfplay] game 27550/30000 (total 97550)
  [C-selfplay] game 27575/30000 (total 97575)
  [C-selfplay] game 27600/30000 (total 97600)
  [C-selfplay] game 27625/30000 (total 97625)
  [C-selfplay] game 27650/30000 (total 97650)
  [C-selfplay] game 27675/30000 (total 97675)
  [C-selfplay] game 27700/30000 (total 97700)
  [C-selfplay] game 27725/30000 (total 97725)
  [C-selfplay] game 27750/30000 (total 97750)
  [C-selfplay] game 27775/30000 (total 97775)
  [C-selfplay] game 27800/30000 (total 97800)
  [C-selfplay] game 27825/30000 (total 97825)
  [C-selfplay] game 27850/30000 (total 97850)
  [C-selfplay] game 27875/30000 (total 97875)
  [C-selfplay] game 27900/30000 (total 97900)
  [C-selfplay] game 27925/30000 (total 97925)
  [C-selfplay] game 27950/30000 (total 97950)
  [C-selfplay] game 27975/30000 (total 97975)
  [C-selfplay] game 28000/30000 (total 98000)
  eval@98000: 97.5% vs random
  [C-selfplay] game 28025/30000 (total 98025)
  [C-selfplay] game 28050/30000 (total 98050)
  [C-selfplay] game 28075/30000 (total 98075)
  [C-selfplay] game 28100/30000 (total 98100)
  [C-selfplay] game 28125/30000 (total 98125)
  [C-selfplay] game 28150/30000 (total 98150)
  [C-selfplay] game 28175/30000 (total 98175)
  [C-selfplay] game 28200/30000 (total 98200)
  [C-selfplay] game 28225/30000 (total 98225)
  [C-selfplay] game 28250/30000 (total 98250)
  [C-selfplay] game 28275/30000 (total 98275)
  [C-selfplay] game 28300/30000 (total 98300)
  [C-selfplay] game 28325/30000 (total 98325)
  [C-selfplay] game 28350/30000 (total 98350)
  [C-selfplay] game 28375/30000 (total 98375)
  [C-selfplay] game 28400/30000 (total 98400)
  [C-selfplay] game 28425/30000 (total 98425)
  [C-selfplay] game 28450/30000 (total 98450)
  [C-selfplay] game 28475/30000 (total 98475)
  [C-selfplay] game 28500/30000 (total 98500)
  [C-selfplay] game 28525/30000 (total 98525)
  [C-selfplay] game 28550/30000 (total 98550)
  [C-selfplay] game 28575/30000 (total 98575)
  [C-selfplay] game 28600/30000 (total 98600)
  [C-selfplay] game 28625/30000 (total 98625)
  [C-selfplay] game 28650/30000 (total 98650)
  [C-selfplay] game 28675/30000 (total 98675)
  [C-selfplay] game 28700/30000 (total 98700)
  [C-selfplay] game 28725/30000 (total 98725)
  [C-selfplay] game 28750/30000 (total 98750)
  [C-selfplay] game 28775/30000 (total 98775)
  [C-selfplay] game 28800/30000 (total 98800)
  [C-selfplay] game 28825/30000 (total 98825)
  [C-selfplay] game 28850/30000 (total 98850)
  [C-selfplay] game 28875/30000 (total 98875)
  [C-selfplay] game 28900/30000 (total 98900)
  [C-selfplay] game 28925/30000 (total 98925)
  [C-selfplay] game 28950/30000 (total 98950)
  [C-selfplay] game 28975/30000 (total 98975)
  [C-selfplay] game 29000/30000 (total 99000)
  [C-selfplay] game 29025/30000 (total 99025)
  [C-selfplay] game 29050/30000 (total 99050)
